,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
122,1503983593370042369,0.0,50.0,14.0,0.0,9.0,20.0,1687.0,0
123,3163491621,7.0,85.0,0.0,0.0,535.0,5004.0,76203.0,0
124,1449406611550785540,2.0,17.0,2.0,21.0,9650.0,1610.0,23382.0,0
125,919937808172834818,0.0,80.0,0.0,0.0,1914.0,375.0,130081.0,0
126,3047679997,0.0,29.0,11.0,0.0,20.0,116.0,7001.0,0
127,106902512,0.0,92.0,8.0,0.0,148.0,541.0,55831.0,0
128,1199154956760055808,0.0,30.0,0.0,0.0,78.0,90.0,5375.0,0
129,1498379996,0.0,67.0,0.0,0.0,277.0,137.0,193991.0,0
130,388187529,0.0,86.0,14.0,0.0,2195.0,4445.0,220477.0,0
131,1317998036132352000,5.0,41.0,0.0,2.0,1.0,84.0,19917.0,0
132,2904916593,0.0,99.0,1.0,0.0,310.0,984.0,107827.0,0
133,930415257176170496,0.0,100.0,0.0,0.0,172.0,491.0,61336.0,0
134,796473629617819652,0.0,97.0,0.0,3.0,1557.0,4996.0,448010.0,0
135,1689522686,0.0,36.0,1.0,1.0,166.0,532.0,46201.0,0
136,1453350287570317313,,,,,135.0,327.0,30505.0,0
137,702671887529336834,0.0,94.0,0.0,0.0,230.0,63.0,311518.0,0
138,270088915,0.0,99.0,0.0,1.0,1540.0,2234.0,104779.0,0
139,1209545233391849473,1.0,87.0,12.0,0.0,405.0,491.0,41200.0,0
140,1365237606,0.0,64.0,4.0,1.0,358.0,986.0,27590.0,0
141,801877950819958784,0.0,98.0,2.0,0.0,660.0,1953.0,109068.0,0
142,245984590,0.0,51.0,0.0,0.0,1560.0,5000.0,49862.0,0
143,1281303947857113088,0.0,96.0,0.0,4.0,1493.0,4420.0,541323.0,0
144,1385307063526453248,,,,,45.0,49.0,25082.0,0
145,1512044084902440963,0.0,88.0,9.0,3.0,420.0,1743.0,21111.0,0
146,71933305,16.0,44.0,30.0,6.0,3393.0,627.0,28288.0,0
147,270353353,0.0,68.0,0.0,0.0,82.0,203.0,10723.0,0
148,2202052600,0.0,58.0,0.0,0.0,1436.0,295.0,81390.0,0
149,44253292,1.0,68.0,0.0,0.0,126.0,91.0,51742.0,0
150,41265954,2.0,86.0,12.0,0.0,563.0,467.0,52152.0,0
151,1325784623184568320,0.0,54.0,0.0,7.0,200.0,85.0,35710.0,0
152,29965112,0.0,100.0,0.0,0.0,1271.0,4994.0,154445.0,0
153,21956019,0.0,100.0,0.0,0.0,35.0,141.0,22313.0,0
154,1603556299,1.0,81.0,4.0,1.0,314.0,699.0,57790.0,0
155,715769486071185409,1.0,25.0,0.0,0.0,371.0,5012.0,13837.0,0
156,1302853468739248128,0.0,100.0,0.0,0.0,100.0,349.0,47061.0,0
157,382205914,0.0,93.0,1.0,6.0,253.0,702.0,118019.0,0
158,2799673008,0.0,55.0,0.0,0.0,234.0,515.0,25071.0,0
159,161633611,0.0,97.0,0.0,0.0,231.0,852.0,66416.0,0
160,78873145,1.0,57.0,9.0,2.0,195.0,311.0,15677.0,0
161,13900252,0.0,99.0,0.0,1.0,29231.0,12820.0,327488.0,0
162,1217618900008996864,0.0,100.0,0.0,0.0,346.0,4210.0,79543.0,0
163,1511335850524745731,0.0,29.0,0.0,0.0,19.0,359.0,5714.0,0
164,2578287409,0.0,89.0,4.0,7.0,128.0,78.0,56990.0,0
165,1002092452759724033,9.0,46.0,6.0,0.0,113.0,776.0,13739.0,0
166,793560323609460736,0.0,100.0,0.0,0.0,471.0,619.0,432882.0,0
167,3310831508,0.0,83.0,17.0,0.0,66.0,235.0,20876.0,0
168,1587077530632200196,0.0,95.0,4.0,1.0,357.0,227.0,50485.0,0
169,14843373,3.0,78.0,4.0,15.0,1212.0,5003.0,214927.0,0
170,1510386780616466436,0.0,97.0,3.0,0.0,100.0,273.0,18225.0,0
171,956567715443085312,15.0,21.0,0.0,11.0,121.0,0.0,162280.0,0
172,2895392667,0.0,99.0,1.0,0.0,350.0,768.0,67572.0,0
173,161302782,0.0,97.0,3.0,0.0,1521.0,2600.0,284625.0,0
174,1499845032966299656,0.0,99.0,0.0,0.0,35.0,164.0,30708.0,0
175,704521048562147330,0.0,11.0,0.0,0.0,184.0,992.0,76354.0,0
176,713478051720343552,0.0,100.0,0.0,0.0,3928.0,4821.0,431149.0,0
177,762366474,0.0,97.0,3.0,0.0,2348.0,3782.0,93151.0,0
178,18204604,1.0,98.0,1.0,0.0,4627.0,4225.0,502462.0,0
179,1613973231345573889,0.0,86.0,0.0,14.0,24.0,29.0,3904.0,0
180,1418658057651998722,1.0,77.0,21.0,1.0,282.0,587.0,49149.0,0
181,1435406744663040002,0.0,87.0,13.0,0.0,2285.0,4997.0,58329.0,1
182,800477575491383297,0.0,99.0,0.0,0.0,1628.0,2394.0,162010.0,0
183,732803095911104514,0.0,71.0,10.0,0.0,3113.0,4843.0,146491.0,0
184,1636127154848292864,0.0,98.0,2.0,0.0,58.0,590.0,3689.0,0
185,1197603300,0.0,100.0,0.0,0.0,2697.0,2080.0,387187.0,0
186,1156825478986117120,0.0,82.0,0.0,0.0,163.0,117.0,55912.0,0
187,478504580,0.0,100.0,0.0,0.0,126.0,489.0,11499.0,0
188,1530451956761825280,0.0,96.0,0.0,3.0,467.0,1681.0,7304.0,0
189,1193051446561787910,15.0,32.0,0.0,0.0,22.0,23.0,26512.0,0
190,26108976,3.0,6.0,0.0,0.0,572.0,2179.0,37605.0,0
191,1606703260353568771,0.0,93.0,0.0,7.0,149.0,320.0,19611.0,0
192,197966178,0.0,46.0,0.0,0.0,289.0,562.0,21638.0,0
193,1597506130997026816,0.0,97.0,2.0,0.0,228.0,692.0,7600.0,0
194,1508135282964680704,5.0,94.0,1.0,0.0,116.0,108.0,23807.0,0
195,1474167943688855559,0.0,100.0,0.0,0.0,338.0,3150.0,26562.0,0
196,2774230127,2.0,37.0,0.0,0.0,670.0,5000.0,13884.0,0
197,786516154361651200,0.0,100.0,0.0,0.0,130.0,131.0,225966.0,0
198,165796602,0.0,100.0,0.0,0.0,342.0,815.0,13411.0,0
199,1194844167236718592,,,,,882.0,4667.0,115108.0,0
200,589796636,0.0,14.0,2.0,1.0,3658.0,4955.0,68940.0,0
201,20715638,5.0,94.0,1.0,0.0,3483.0,40.0,1750153.0,1
202,1449762764772290560,0.0,11.0,0.0,0.0,234.0,440.0,15391.0,0
203,44566358,1.0,73.0,0.0,1.0,2154.0,2793.0,106827.0,1
204,862790892985491456,1.0,59.0,0.0,1.0,412.0,1656.0,166754.0,0
205,270005639,,,,,218.0,355.0,18635.0,0
206,780427090407616513,2.0,74.0,23.0,1.0,416.0,137.0,181988.0,0
207,788098,27.0,53.0,6.0,14.0,711.0,616.0,525286.0,0
208,538717868,0.0,29.0,0.0,0.0,357.0,919.0,24353.0,0
209,1975927602,,,,,,,,0
210,38396827,0.0,100.0,0.0,0.0,1387.0,387.0,82652.0,0
211,1948577136,17.0,0.0,0.0,0.0,226.0,2233.0,7857.0,0
212,981633342377472000,0.0,21.0,0.0,0.0,29.0,157.0,1934.0,0
213,1430654880499257344,0.0,100.0,0.0,0.0,150.0,96.0,18735.0,0
214,63065364,0.0,100.0,0.0,0.0,1936.0,404.0,706509.0,0
215,895420635878498304,0.0,38.0,0.0,0.0,818.0,5001.0,13845.0,0
216,1363148775527653376,5.0,91.0,3.0,1.0,344.0,5014.0,57954.0,0
217,1032480965245980679,0.0,32.0,0.0,2.0,20.0,108.0,9382.0,0
218,16213179,32.0,68.0,0.0,0.0,768.0,5002.0,156880.0,0
219,1614810363207237633,0.0,100.0,0.0,0.0,115.0,32.0,11145.0,0
220,1517701856,0.0,100.0,0.0,0.0,238.0,1187.0,64436.0,0
221,965454763109187584,0.0,16.0,0.0,0.0,79.0,1168.0,6361.0,0
222,34697179,0.0,100.0,0.0,0.0,1506.0,2491.0,687357.0,0
223,1145404453706784768,0.0,100.0,0.0,0.0,804.0,5002.0,52981.0,0
224,222758970,0.0,100.0,0.0,0.0,2307.0,5005.0,234829.0,1
225,134356673,0.0,20.0,0.0,0.0,1543.0,1478.0,136390.0,0
226,1051066091823423488,0.0,98.0,2.0,0.0,1223.0,3165.0,172753.0,0
227,9003842,15.0,25.0,0.0,0.0,1784.0,2853.0,126578.0,0
228,29897850,1.0,98.0,0.0,1.0,2711.0,4993.0,760899.0,0
229,512284039,2.0,83.0,2.0,13.0,1608.0,398.0,141271.0,0
230,23656286,5.0,26.0,13.0,2.0,1322.0,1813.0,33010.0,1
231,346096879,2.0,54.0,22.0,22.0,586.0,502.0,172088.0,0
232,911572360242909184,0.0,100.0,0.0,0.0,1122.0,4977.0,16963.0,0
233,107232544,13.0,66.0,0.0,0.0,1965.0,440.0,31890.0,0
234,34417665,5.0,95.0,0.0,0.0,2444.0,5001.0,360152.0,0
235,81263162,0.0,92.0,0.0,0.0,2377.0,4065.0,243195.0,0
236,3731124854,0.0,99.0,0.0,0.0,170.0,854.0,36361.0,0
237,62850751,4.0,92.0,4.0,0.0,2521.0,3393.0,55135.0,0
238,1693990502,19.0,78.0,2.0,0.0,598.0,2202.0,35670.0,0
239,1267204392115154944,0.0,62.0,38.0,0.0,2138.0,3986.0,34333.0,1
240,320006817,0.0,100.0,0.0,0.0,47.0,269.0,34001.0,0
241,849477050134138881,0.0,70.0,0.0,0.0,27.0,222.0,2298.0,0
242,28605143,0.0,97.0,3.0,0.0,2153.0,594.0,333878.0,0
243,375498286,0.0,5.0,0.0,0.0,245.0,115.0,2856.0,0
244,217314167,8.0,88.0,1.0,3.0,333.0,1418.0,221252.0,0
245,262200980,1.0,92.0,2.0,5.0,390.0,5000.0,38249.0,0
246,557519432,,,,,1178.0,5000.0,48390.0,0
247,746347473728311296,0.0,90.0,10.0,0.0,110.0,969.0,26014.0,0
248,1397169465880727554,1.0,81.0,10.0,8.0,440.0,384.0,74542.0,0
249,269793965,1.0,75.0,15.0,0.0,8207.0,8703.0,362295.0,0
250,21360154,8.0,66.0,14.0,12.0,7722.0,11703.0,68638.0,0
251,1467362330346467331,0.0,73.0,0.0,0.0,225.0,54.0,17464.0,0
252,1586820533571801095,0.0,79.0,20.0,0.0,144.0,248.0,20015.0,0
253,1559482756832415745,1.0,13.0,6.0,0.0,36.0,115.0,6699.0,0
254,760237539345039360,1.0,98.0,1.0,0.0,159.0,708.0,15913.0,0
255,1181436953461284866,34.0,50.0,6.0,10.0,777.0,1.0,33814.0,0
256,751945350,13.0,76.0,11.0,0.0,1691.0,549.0,146715.0,0
257,32534292,2.0,90.0,3.0,0.0,1305.0,963.0,78913.0,0
258,3393046438,0.0,100.0,0.0,0.0,172.0,731.0,15556.0,0
259,131340545,0.0,99.0,1.0,0.0,187.0,4967.0,65354.0,0
260,241509340,4.0,43.0,20.0,4.0,1239.0,4111.0,49459.0,1
261,537414296,0.0,93.0,0.0,0.0,1816.0,2176.0,23337.0,1
262,3871041979,0.0,76.0,0.0,0.0,272.0,3033.0,68560.0,0
263,1607430644224692227,7.0,90.0,3.0,0.0,186.0,135.0,14259.0,0
264,1537146930,0.0,100.0,0.0,0.0,1894.0,4625.0,67605.0,0
265,730846795,5.0,36.0,3.0,0.0,484.0,269.0,26364.0,0
266,1343974675219689472,5.0,95.0,0.0,0.0,1095.0,3526.0,462853.0,0
267,1969927374,,,,,2136.0,733.0,203759.0,0
268,959802746034585600,4.0,96.0,0.0,0.0,1045.0,637.0,65561.0,0
269,431852496,0.0,70.0,16.0,0.0,298.0,520.0,29439.0,0
270,61080758,3.0,75.0,2.0,0.0,608.0,4116.0,133811.0,0
271,478500659,0.0,44.0,0.0,0.0,126.0,195.0,5134.0,0
272,1465425337714724870,0.0,18.0,0.0,16.0,15.0,41.0,3760.0,0
273,889489980875300864,,,,,437.0,1207.0,493.0,0
274,1413500562,0.0,99.0,1.0,0.0,67.0,1269.0,75805.0,1
275,899440385889587206,0.0,95.0,0.0,5.0,752.0,77.0,181679.0,0
276,522109018,1.0,88.0,11.0,0.0,1217.0,1856.0,116605.0,0
277,2510677024,0.0,95.0,2.0,3.0,325.0,328.0,69298.0,0
278,1582228688665706497,,,,,187.0,76.0,55435.0,0
279,189240973,0.0,96.0,0.0,4.0,216.0,157.0,64413.0,0
280,78527851,0.0,48.0,0.0,0.0,246.0,1310.0,62852.0,0
281,1439990076,0.0,51.0,49.0,0.0,567.0,1384.0,99686.0,0
282,1532354128629866496,0.0,22.0,0.0,0.0,14.0,22.0,1459.0,0
283,1443508838666158083,0.0,100.0,0.0,0.0,417.0,1435.0,32377.0,0
284,359062123,2.0,48.0,0.0,11.0,130.0,857.0,21530.0,0
285,1628103911935442946,7.0,89.0,4.0,0.0,64.0,152.0,1348.0,0
286,170310148,0.0,84.0,13.0,3.0,1640.0,500.0,191448.0,0
287,2885224143,0.0,100.0,0.0,0.0,765.0,4263.0,210549.0,0
288,780160105320894464,3.0,27.0,0.0,0.0,59.0,146.0,74302.0,0
289,1230551424657805313,0.0,20.0,33.0,0.0,116.0,165.0,1205.0,0
290,122427926,26.0,73.0,1.0,0.0,493.0,588.0,199044.0,1
291,1388707386,0.0,66.0,0.0,0.0,138.0,725.0,31160.0,0
292,3076251226,5.0,79.0,4.0,11.0,708.0,1159.0,86051.0,0
293,50854077,5.0,23.0,1.0,2.0,932.0,1561.0,77414.0,0
294,2405529345,5.0,40.0,13.0,5.0,506.0,3208.0,35236.0,0
295,22064251,0.0,79.0,0.0,6.0,1782.0,4974.0,178413.0,0
296,122431150,0.0,98.0,2.0,0.0,511.0,4999.0,125671.0,0
297,1162896353850208258,0.0,36.0,2.0,3.0,18.0,46.0,3835.0,0
298,132170371,1.0,99.0,0.0,0.0,10179.0,111.0,610385.0,0
299,3832701,5.0,48.0,2.0,0.0,3418.0,4197.0,64713.0,0
300,2432309778,0.0,83.0,0.0,0.0,1179.0,509.0,67110.0,0
301,1586888712,14.0,83.0,0.0,3.0,644.0,4963.0,186662.0,0
302,70671680,0.0,31.0,0.0,0.0,172.0,1170.0,4546.0,0
303,25795580,0.0,55.0,0.0,0.0,1232.0,1648.0,65970.0,0
304,36897335,0.0,100.0,0.0,0.0,1452.0,4996.0,419636.0,0
305,878262703734882306,0.0,83.0,0.0,0.0,64.0,2869.0,9584.0,0
306,1891664893,1.0,97.0,0.0,2.0,4427.0,3394.0,41282.0,0
307,1448091560793591811,0.0,46.0,2.0,0.0,108.0,382.0,9775.0,0
308,1142841204427624448,8.0,7.0,0.0,0.0,71.0,42.0,2570.0,0
309,1173814352,,,,,380.0,1427.0,91542.0,0
310,1411811568652795907,49.0,49.0,2.0,0.0,228.0,1211.0,14324.0,0
311,1363706859195162625,0.0,27.0,0.0,0.0,63.0,722.0,6538.0,0
312,500710033,27.0,72.0,0.0,1.0,7770.0,8481.0,698823.0,0
313,8532252,2.0,96.0,2.0,0.0,721.0,2725.0,14608.0,0
314,1513185417452994566,1.0,99.0,0.0,0.0,49.0,550.0,22127.0,0
315,1317116686814892037,0.0,98.0,2.0,0.0,178.0,1667.0,25545.0,0
316,1861965511,11.0,33.0,6.0,0.0,327.0,290.0,16067.0,0
317,1135270119238750208,0.0,7.0,0.0,0.0,699.0,653.0,6556.0,0
318,39905011,0.0,25.0,13.0,0.0,41.0,600.0,1642.0,0
319,1016902628582854661,3.0,36.0,0.0,0.0,32.0,115.0,12966.0,0
320,167708017,0.0,100.0,0.0,0.0,525.0,4061.0,386288.0,0
321,4684986997,4.0,12.0,1.0,1.0,81.0,427.0,2550.0,0
322,374765784,4.0,43.0,0.0,0.0,355.0,39.0,30895.0,0
323,57228415,1.0,97.0,0.0,2.0,4457.0,3909.0,227959.0,0
324,296233891,5.0,34.0,2.0,5.0,12.0,624.0,57217.0,1
325,832068574760017924,11.0,22.0,13.0,0.0,5082.0,5593.0,65575.0,1
326,776507384424529920,0.0,100.0,0.0,0.0,17654.0,18621.0,93707.0,0
327,98198579,0.0,71.0,0.0,1.0,363.0,2760.0,51701.0,0
328,314295655,0.0,100.0,0.0,0.0,1956.0,5005.0,220179.0,0
329,896520878997086208,0.0,99.0,1.0,0.0,1233.0,4879.0,229482.0,0
330,801862385195741184,21.0,79.0,0.0,0.0,15.0,499.0,132482.0,0
331,3144939309,0.0,77.0,0.0,0.0,670.0,3019.0,103333.0,0
332,951614969837060097,0.0,99.0,1.0,0.0,2327.0,3185.0,151429.0,0
333,743231051472961536,14.0,79.0,7.0,0.0,487.0,1917.0,63532.0,0
334,1531409777523408896,0.0,91.0,7.0,2.0,223.0,1863.0,82411.0,0
335,3047367190,4.0,55.0,0.0,0.0,302.0,1529.0,22353.0,0
336,1526476586454638595,15.0,75.0,3.0,7.0,486.0,1147.0,41906.0,0
337,1346526267542220803,1.0,47.0,26.0,26.0,993.0,2508.0,68612.0,1
338,1562924436679864325,27.0,50.0,23.0,0.0,898.0,16.0,194442.0,1
339,1397652777669644288,1.0,30.0,4.0,2.0,571.0,1784.0,16608.0,0
340,586126751,0.0,100.0,0.0,0.0,98.0,313.0,104651.0,0
341,310775028,0.0,18.0,0.0,0.0,1363.0,5003.0,17299.0,0
342,1488833366266982402,6.0,92.0,0.0,0.0,35.0,38.0,2694.0,0
343,757077112368959488,1.0,33.0,1.0,5.0,257.0,1587.0,4090.0,0
344,4021858394,0.0,11.0,0.0,0.0,153.0,199.0,21257.0,0
345,1197181170796171265,15.0,80.0,2.0,3.0,209.0,326.0,135045.0,0
346,851225142206365696,0.0,14.0,1.0,0.0,73.0,46.0,6070.0,0
347,83347854,0.0,20.0,0.0,0.0,6032.0,773.0,38141.0,0
348,1247159784035344384,0.0,13.0,0.0,0.0,171.0,1902.0,36862.0,0
349,183551697,0.0,78.0,10.0,10.0,7376.0,1236.0,806212.0,0
